Operation,Request time,Response time
SetPayment,24/5/2023 17:50:48.680,24/5/2023 17:51:07.680
SetPayment,24/5/2023 18:03:39.910,24/5/2023 18:03:47.110
ModifyItem,24/5/2023 18:16:31.140,24/5/2023 18:16:48.440
GetItemList,24/5/2023 18:29:22.370,24/5/2023 18:29:25.870
GetItem,24/5/2023 18:42:13.600,24/5/2023 18:42:24.000
GetPaymentList,24/5/2023 18:55:04.830,24/5/2023 18:55:22.930
GetOrderList,24/5/2023 19:07:56.060,24/5/2023 19:07:59.160
Login,24/5/2023 19:20:47.290,24/5/2023 19:20:58.190
SendNotification,24/5/2023 19:33:38.520,24/5/2023 19:33:39.320
GetItem,24/5/2023 19:46:29.750,24/5/2023 19:46:39.250
GetOrder,24/5/2023 19:59:20.980,24/5/2023 19:59:39.380
SetPayment,24/5/2023 20:12:12.210,24/5/2023 20:12:21.610
GetItem,24/5/2023 20:25:03.440,24/5/2023 20:25:06.440
GetPaymentMethods,24/5/2023 20:37:54.670,24/5/2023 20:38:20.770
Login,24/5/2023 20:50:45.900,24/5/2023 20:51:05.900
ModifyItem,24/5/2023 21:03:37.130,24/5/2023 21:04:02.630
SetPayment,24/5/2023 21:16:28.360,24/5/2023 21:16:34.860
SetDeliveryAddress,24/5/2023 21:29:19.590,24/5/2023 21:29:47.590
Login,24/5/2023 21:42:10.820,24/5/2023 21:42:21.620
GetItem,24/5/2023 21:55:02.050,24/5/2023 21:55:31.850
AddItemToOrder,24/5/2023 22:07:53.280,24/5/2023 22:08:26.480
SendNotification,24/5/2023 22:20:44.510,24/5/2023 22:21:16.410
GetPaymentMethods,24/5/2023 22:33:35.740,24/5/2023 22:33:38.340
ModifyOrder,24/5/2023 22:46:26.970,24/5/2023 22:46:41.770
Login,24/5/2023 22:59:18.200,24/5/2023 22:59:48.300
SetPayment,24/5/2023 23:12:09.430,24/5/2023 23:12:36.430
GetPaymentMethods,24/5/2023 23:25:00.660,24/5/2023 23:25:14.260
ModifyOrder,24/5/2023 23:37:51.890,24/5/2023 23:37:57.490
AddItemToOrder,24/5/2023 23:50:43.120,24/5/2023 23:50:59.420
SendNotification,25/5/2023 00:03:34.350,25/5/2023 00:03:54.150
GetItem,25/5/2023 00:16:25.580,25/5/2023 00:16:34.780
GetPaymentMethods,25/5/2023 00:29:16.810,25/5/2023 00:29:23.910
GetOrder,25/5/2023 00:42:08.040,25/5/2023 00:42:27.640
ModifyItem,25/5/2023 00:54:59.270,25/5/2023 00:55:18.670
AddItemToOrder,25/5/2023 01:07:50.500,25/5/2023 01:07:56.300
GetOrderList,25/5/2023 01:20:41.730,25/5/2023 01:21:09.230
SendNotification,25/5/2023 01:33:32.960,25/5/2023 01:33:43.560
SendNotification,25/5/2023 01:46:24.190,25/5/2023 01:46:54.990
ModifyOrder,25/5/2023 01:59:15.420,25/5/2023 01:59:29.620
ModifyItem,25/5/2023 02:12:06.650,25/5/2023 02:12:27.950
SetPayment,25/5/2023 02:24:57.880,25/5/2023 02:25:20.780
GetItem,25/5/2023 02:37:49.110,25/5/2023 02:38:01.110
GetOrder,25/5/2023 02:50:40.340,25/5/2023 02:51:00.740
GetOrderList,25/5/2023 03:03:31.570,25/5/2023 03:03:59.670
SetPayment,25/5/2023 03:16:22.800,25/5/2023 03:16:25.300
GetPaymentMethods,25/5/2023 03:29:14.030,25/5/2023 03:29:24.330
GetTrackingData,25/5/2023 03:42:05.260,25/5/2023 03:42:37.660
GetItemList,25/5/2023 03:54:56.490,25/5/2023 03:55:24.090
Login,25/5/2023 04:07:47.720,25/5/2023 04:07:49.320
GetTrackingData,25/5/2023 04:20:38.950,25/5/2023 04:20:45.150
GetPaymentMethods,25/5/2023 04:33:30.180,25/5/2023 04:33:53.880
GetItem,25/5/2023 04:46:21.410,25/5/2023 04:46:25.410
SendNotification,25/5/2023 04:59:12.640,25/5/2023 04:59:45.640
GetPaymentList,25/5/2023 05:12:03.870,25/5/2023 05:12:29.470
ModifyItem,25/5/2023 05:24:55.100,25/5/2023 05:24:57.100
Login,25/5/2023 05:37:46.330,25/5/2023 05:38:05.230
ModifyOrder,25/5/2023 05:50:37.560,25/5/2023 05:50:59.860
Login,25/5/2023 06:03:28.790,25/5/2023 06:03:45.490
GetOrderList,25/5/2023 06:16:20.020,25/5/2023 06:16:23.820
GetTrackingData,25/5/2023 06:29:11.250,25/5/2023 06:29:31.250
GetOrder,25/5/2023 06:42:02.480,25/5/2023 06:42:10.980
AddItemToOrder,25/5/2023 06:54:53.710,25/5/2023 06:55:08.610
Login,25/5/2023 07:07:44.940,25/5/2023 07:07:46.340
GetTrackingData,25/5/2023 07:20:36.170,25/5/2023 07:20:38.670
GetItem,25/5/2023 07:33:27.400,25/5/2023 07:33:34.700
GetTrackingData,25/5/2023 07:46:18.630,25/5/2023 07:46:28.630
GetPaymentList,25/5/2023 07:59:09.860,25/5/2023 07:59:32.460
SetDeliveryAddress,25/5/2023 08:12:01.090,25/5/2023 08:12:10.490
GetOrder,25/5/2023 08:24:52.320,25/5/2023 08:24:54.720
SendNotification,25/5/2023 08:37:43.550,25/5/2023 08:37:46.550
GetPaymentList,25/5/2023 08:50:34.780,25/5/2023 08:51:05.680
ModifyItem,25/5/2023 09:03:26.010,25/5/2023 09:03:43.110
Login,25/5/2023 09:16:17.240,25/5/2023 09:16:20.140
GetPaymentMethods,25/5/2023 09:29:08.470,25/5/2023 09:29:38.170
GetTrackingData,25/5/2023 09:41:59.700,25/5/2023 09:42:14.100
ModifyOrder,25/5/2023 09:54:50.930,25/5/2023 09:54:53.030
GetOrderList,25/5/2023 10:07:42.160,25/5/2023 10:07:44.960
GetPaymentList,25/5/2023 10:20:33.390,25/5/2023 10:20:42.290
GetTrackingData,25/5/2023 10:33:24.620,25/5/2023 10:33:42.620
ModifyOrder,25/5/2023 10:46:15.850,25/5/2023 10:46:24.050
GetPaymentList,25/5/2023 10:59:07.080,25/5/2023 10:59:25.880
GetPaymentList,25/5/2023 11:11:58.310,25/5/2023 11:12:18.910
GetOrderList,25/5/2023 11:24:49.540,25/5/2023 11:25:16.340
GetItemList,25/5/2023 11:37:40.770,25/5/2023 11:37:57.770
GetOrderList,25/5/2023 11:50:32.000,25/5/2023 11:50:49.700
GetPaymentMethods,25/5/2023 12:03:23.230,25/5/2023 12:03:55.430
GetItemList,25/5/2023 12:16:14.460,25/5/2023 12:16:32.560
GetItem,25/5/2023 12:29:05.690,25/5/2023 12:29:26.790
GetOrder,25/5/2023 12:41:56.920,25/5/2023 12:42:30.820
AddItemToOrder,25/5/2023 12:54:48.150,25/5/2023 12:55:06.950
GetItemList,25/5/2023 13:07:39.380,25/5/2023 13:08:03.080
SetDeliveryAddress,25/5/2023 13:20:30.610,25/5/2023 13:20:51.710
GetPaymentMethods,25/5/2023 13:33:21.840,25/5/2023 13:33:50.740
Login,25/5/2023 13:46:13.070,25/5/2023 13:46:20.770
ModifyOrder,25/5/2023 13:59:04.300,25/5/2023 13:59:24.700
GetTrackingData,25/5/2023 14:11:55.530,25/5/2023 14:12:18.430
SetPayment,25/5/2023 14:24:46.760,25/5/2023 14:25:01.160
ModifyOrder,25/5/2023 14:37:37.990,25/5/2023 14:37:51.790
SendNotification,25/5/2023 14:50:29.220,25/5/2023 14:50:29.520
SetPayment,25/5/2023 15:03:20.450,25/5/2023 15:03:36.850
GetOrder,25/5/2023 15:16:11.680,25/5/2023 15:16:13.680
GetOrder,25/5/2023 15:29:02.910,25/5/2023 15:29:20.010
GetItemList,25/5/2023 15:41:54.140,25/5/2023 15:42:27.240
ModifyOrder,25/5/2023 15:54:45.370,25/5/2023 15:54:59.570
Login,25/5/2023 16:07:36.600,25/5/2023 16:07:48.900
GetItem,25/5/2023 16:20:27.830,25/5/2023 16:20:45.230
ModifyItem,25/5/2023 16:33:19.060,25/5/2023 16:33:45.460
GetOrderList,25/5/2023 16:46:10.290,25/5/2023 16:46:41.990
ModifyItem,25/5/2023 16:59:01.520,25/5/2023 16:59:12.120
GetItemList,25/5/2023 17:11:52.750,25/5/2023 17:12:08.450
AddItemToOrder,25/5/2023 17:24:43.980,25/5/2023 17:24:53.580
GetItem,25/5/2023 17:37:35.210,25/5/2023 17:37:39.710
Login,25/5/2023 17:50:26.440,25/5/2023 17:50:46.940
AddItemToOrder,25/5/2023 18:03:17.670,25/5/2023 18:03:22.970
SetDeliveryAddress,25/5/2023 18:16:08.900,25/5/2023 18:16:27.600
Login,25/5/2023 18:29:00.130,25/5/2023 18:29:00.930
AddItemToOrder,25/5/2023 18:41:51.360,25/5/2023 18:42:01.160
AddItemToOrder,25/5/2023 18:54:42.590,25/5/2023 18:54:55.090
GetItemList,25/5/2023 19:07:33.820,25/5/2023 19:07:42.720
GetPaymentMethods,25/5/2023 19:20:25.050,25/5/2023 19:20:46.750
GetOrder,25/5/2023 19:33:16.280,25/5/2023 19:33:47.880
GetOrder,25/5/2023 19:46:07.510,25/5/2023 19:46:14.410
GetTrackingData,25/5/2023 19:58:58.740,25/5/2023 19:59:26.240
GetPaymentList,25/5/2023 20:11:49.970,25/5/2023 20:11:55.170
ModifyOrder,25/5/2023 20:24:41.200,25/5/2023 20:25:01.200
GetItem,25/5/2023 20:37:32.430,25/5/2023 20:37:44.630
ModifyItem,25/5/2023 20:50:23.660,25/5/2023 20:50:30.360
GetOrder,25/5/2023 21:03:14.890,25/5/2023 21:03:17.490
SetDeliveryAddress,25/5/2023 21:16:06.120,25/5/2023 21:16:23.420
SetPayment,25/5/2023 21:28:57.350,25/5/2023 21:29:12.950
ModifyOrder,25/5/2023 21:41:48.580,25/5/2023 21:42:13.080
GetPaymentMethods,25/5/2023 21:54:39.810,25/5/2023 21:55:00.310
GetItemList,25/5/2023 22:07:31.040,25/5/2023 22:07:34.940
GetTrackingData,25/5/2023 22:20:22.270,25/5/2023 22:20:28.870
GetOrderList,25/5/2023 22:33:13.500,25/5/2023 22:33:14.900
GetTrackingData,25/5/2023 22:46:04.730,25/5/2023 22:46:12.330
GetOrderList,25/5/2023 22:58:55.960,25/5/2023 22:58:59.860
SendNotification,25/5/2023 23:11:47.190,25/5/2023 23:12:18.990
GetItemList,25/5/2023 23:24:38.420,25/5/2023 23:24:57.020
GetPaymentMethods,25/5/2023 23:37:29.650,25/5/2023 23:37:36.550
GetItem,25/5/2023 23:50:20.880,25/5/2023 23:50:51.780
GetItem,26/5/2023 00:03:12.110,26/5/2023 00:03:15.610
AddItemToOrder,26/5/2023 00:16:03.340,26/5/2023 00:16:30.340
GetItem,26/5/2023 00:28:54.570,26/5/2023 00:29:16.470
Login,26/5/2023 00:41:45.800,26/5/2023 00:42:06.300
GetItemList,26/5/2023 00:54:37.030,26/5/2023 00:54:54.130
GetItemList,26/5/2023 01:07:28.260,26/5/2023 01:07:42.560
ModifyOrder,26/5/2023 01:20:19.490,26/5/2023 01:20:37.790
GetOrderList,26/5/2023 01:33:10.720,26/5/2023 01:33:30.820
Login,26/5/2023 01:46:01.950,26/5/2023 01:46:14.250
GetItemList,26/5/2023 01:58:53.180,26/5/2023 01:59:20.580
SendNotification,26/5/2023 02:11:44.410,26/5/2023 02:12:11.110
SetDeliveryAddress,26/5/2023 02:24:35.640,26/5/2023 02:24:38.140
GetItemList,26/5/2023 02:37:26.870,26/5/2023 02:37:57.370
GetPaymentList,26/5/2023 02:50:18.100,26/5/2023 02:50:26.700
SetPayment,26/5/2023 03:03:09.330,26/5/2023 03:03:22.130
ModifyOrder,26/5/2023 03:16:00.560,26/5/2023 03:16:12.360
SetPayment,26/5/2023 03:28:51.790,26/5/2023 03:29:08.490
GetOrder,26/5/2023 03:41:43.020,26/5/2023 03:41:43.220
GetPaymentMethods,26/5/2023 03:54:34.250,26/5/2023 03:54:58.050
SetPayment,26/5/2023 04:07:25.480,26/5/2023 04:07:44.980
ModifyItem,26/5/2023 04:20:16.710,26/5/2023 04:20:42.710
GetPaymentList,26/5/2023 04:33:07.940,26/5/2023 04:33:36.240
SetPayment,26/5/2023 04:45:59.170,26/5/2023 04:46:25.770
SetPayment,26/5/2023 04:58:50.400,26/5/2023 04:58:54.800
GetOrder,26/5/2023 05:11:41.630,26/5/2023 05:12:07.730
SetPayment,26/5/2023 05:24:32.860,26/5/2023 05:25:03.460
SetDeliveryAddress,26/5/2023 05:37:24.090,26/5/2023 05:37:58.090
GetPaymentMethods,26/5/2023 05:50:15.320,26/5/2023 05:50:43.820
GetItemList,26/5/2023 06:03:06.550,26/5/2023 06:03:13.450
SetDeliveryAddress,26/5/2023 06:15:57.780,26/5/2023 06:16:23.180
ModifyOrder,26/5/2023 06:28:49.010,26/5/2023 06:28:59.910
ModifyOrder,26/5/2023 06:41:40.240,26/5/2023 06:41:47.140
ModifyOrder,26/5/2023 06:54:31.470,26/5/2023 06:54:39.170
Login,26/5/2023 07:07:22.700,26/5/2023 07:07:23.700
GetItemList,26/5/2023 07:20:13.930,26/5/2023 07:20:29.730
GetPaymentMethods,26/5/2023 07:33:05.160,26/5/2023 07:33:15.160
GetOrder,26/5/2023 07:45:56.390,26/5/2023 07:46:01.390
GetItemList,26/5/2023 07:58:47.620,26/5/2023 07:59:02.520
GetPaymentList,26/5/2023 08:11:38.850,26/5/2023 08:11:39.350
SendNotification,26/5/2023 08:24:30.080,26/5/2023 08:24:58.280
GetItemList,26/5/2023 08:37:21.310,26/5/2023 08:37:41.110
GetItemList,26/5/2023 08:50:12.540,26/5/2023 08:50:23.040
GetTrackingData,26/5/2023 09:03:03.770,26/5/2023 09:03:12.070
GetPaymentList,26/5/2023 09:15:55.000,26/5/2023 09:16:11.500
AddItemToOrder,26/5/2023 09:28:46.230,26/5/2023 09:29:16.730
GetPaymentMethods,26/5/2023 09:41:37.460,26/5/2023 09:41:51.860
AddItemToOrder,26/5/2023 09:54:28.690,26/5/2023 09:54:45.090
GetOrder,26/5/2023 10:07:19.920,26/5/2023 10:07:30.820
GetPaymentList,26/5/2023 10:20:11.150,26/5/2023 10:20:39.150
Login,26/5/2023 10:33:02.380,26/5/2023 10:33:04.780
GetOrder,26/5/2023 10:45:53.610,26/5/2023 10:46:04.910
GetPaymentList,26/5/2023 10:58:44.840,26/5/2023 10:59:18.640
AddItemToOrder,26/5/2023 11:11:36.070,26/5/2023 11:11:39.470
SendNotification,26/5/2023 11:24:27.300,26/5/2023 11:24:39.500
Login,26/5/2023 11:37:18.530,26/5/2023 11:37:23.530
GetPaymentMethods,26/5/2023 11:50:09.760,26/5/2023 11:50:36.060
SetPayment,26/5/2023 12:03:00.990,26/5/2023 12:03:17.990
GetOrderList,26/5/2023 12:15:52.220,26/5/2023 12:16:14.720
GetOrder,26/5/2023 12:28:43.450,26/5/2023 12:28:59.850
SetDeliveryAddress,26/5/2023 12:41:34.680,26/5/2023 12:41:44.280
GetOrderList,26/5/2023 12:54:25.910,26/5/2023 12:54:48.610
SendNotification,26/5/2023 13:07:17.140,26/5/2023 13:07:20.240
SendNotification,26/5/2023 13:20:08.370,26/5/2023 13:20:26.570
SetDeliveryAddress,26/5/2023 13:32:59.600,26/5/2023 13:33:24.900
ModifyItem,26/5/2023 13:45:50.830,26/5/2023 13:45:57.130
GetPaymentMethods,26/5/2023 13:58:42.060,26/5/2023 13:58:51.060
ModifyItem,26/5/2023 14:11:33.290,26/5/2023 14:11:45.290
GetItem,26/5/2023 14:24:24.520,26/5/2023 14:24:25.320
GetItem,26/5/2023 14:37:15.750,26/5/2023 14:37:37.350
GetPaymentMethods,26/5/2023 14:50:06.980,26/5/2023 14:50:20.980
GetPaymentMethods,26/5/2023 15:02:58.210,26/5/2023 15:03:22.910
GetItemList,26/5/2023 15:15:49.440,26/5/2023 15:16:16.140
GetItemList,26/5/2023 15:28:40.670,26/5/2023 15:28:46.570
GetPaymentList,26/5/2023 15:41:31.900,26/5/2023 15:41:33.000
GetPaymentMethods,26/5/2023 15:54:23.130,26/5/2023 15:54:45.230
GetOrderList,26/5/2023 16:07:14.360,26/5/2023 16:07:35.360
GetOrder,26/5/2023 16:20:05.590,26/5/2023 16:20:22.690
GetItemList,26/5/2023 16:32:56.820,26/5/2023 16:33:06.920
SetDeliveryAddress,26/5/2023 16:45:48.050,26/5/2023 16:46:18.050
GetItemList,26/5/2023 16:58:39.280,26/5/2023 16:58:46.180
GetItemList,26/5/2023 17:11:30.510,26/5/2023 17:11:45.510
GetItem,26/5/2023 17:24:21.740,26/5/2023 17:24:50.140
Login,26/5/2023 17:37:12.970,26/5/2023 17:37:24.770
AddItemToOrder,26/5/2023 17:50:04.200,26/5/2023 17:50:15.200
GetOrder,26/5/2023 18:02:55.430,26/5/2023 18:03:00.730
SendNotification,26/5/2023 18:15:46.660,26/5/2023 18:15:53.360
GetOrder,26/5/2023 18:28:37.890,26/5/2023 18:29:07.490
Login,26/5/2023 18:41:29.120,26/5/2023 18:42:00.520
AddItemToOrder,26/5/2023 18:54:20.350,26/5/2023 18:54:28.150
SetDeliveryAddress,26/5/2023 19:07:11.580,26/5/2023 19:07:13.680
Login,26/5/2023 19:20:02.810,26/5/2023 19:20:09.110
SendNotification,26/5/2023 19:32:54.040,26/5/2023 19:33:07.340
SetPayment,26/5/2023 19:45:45.270,26/5/2023 19:45:48.970
GetPaymentMethods,26/5/2023 19:58:36.500,26/5/2023 19:58:50.500
SetDeliveryAddress,26/5/2023 20:11:27.730,26/5/2023 20:11:55.630
GetOrder,26/5/2023 20:24:18.960,26/5/2023 20:24:34.760
GetOrderList,26/5/2023 20:37:10.190,26/5/2023 20:37:24.090
GetItem,26/5/2023 20:50:01.420,26/5/2023 20:50:32.720
Login,26/5/2023 21:02:52.650,26/5/2023 21:03:21.850
GetOrderList,26/5/2023 21:15:43.880,26/5/2023 21:16:11.680
GetItem,26/5/2023 21:28:35.110,26/5/2023 21:28:47.710
SetDeliveryAddress,26/5/2023 21:41:26.340,26/5/2023 21:41:36.040
GetItemList,26/5/2023 21:54:17.570,26/5/2023 21:54:36.170
GetItem,26/5/2023 22:07:08.800,26/5/2023 22:07:22.000
GetItem,26/5/2023 22:20:00.030,26/5/2023 22:20:11.430
GetOrder,26/5/2023 22:32:51.260,26/5/2023 22:32:57.660
GetItem,26/5/2023 22:45:42.490,26/5/2023 22:45:57.490
GetOrder,26/5/2023 22:58:33.720,26/5/2023 22:58:34.820
SetPayment,26/5/2023 23:11:24.950,26/5/2023 23:11:44.250
ModifyItem,26/5/2023 23:24:16.180,26/5/2023 23:24:28.080
SendNotification,26/5/2023 23:37:07.410,26/5/2023 23:37:14.910
GetItemList,26/5/2023 23:49:58.640,26/5/2023 23:50:10.540
GetPaymentMethods,27/5/2023 00:02:49.870,27/5/2023 00:03:23.270
ModifyItem,27/5/2023 00:15:41.100,27/5/2023 00:15:42.700
ModifyOrder,27/5/2023 00:28:32.330,27/5/2023 00:28:39.430
GetOrder,27/5/2023 00:41:23.560,27/5/2023 00:41:31.360
SetDeliveryAddress,27/5/2023 00:54:14.790,27/5/2023 00:54:16.190
ModifyOrder,27/5/2023 01:07:06.020,27/5/2023 01:07:26.320
GetOrderList,27/5/2023 01:19:57.250,27/5/2023 01:20:12.150
GetTrackingData,27/5/2023 01:32:48.480,27/5/2023 01:33:05.080
ModifyOrder,27/5/2023 01:45:39.710,27/5/2023 01:46:04.010
SendNotification,27/5/2023 01:58:30.940,27/5/2023 01:58:47.740
ModifyItem,27/5/2023 02:11:22.170,27/5/2023 02:11:25.270
GetOrder,27/5/2023 02:24:13.400,27/5/2023 02:24:31.900
GetPaymentMethods,27/5/2023 02:37:04.630,27/5/2023 02:37:04.730
SetDeliveryAddress,27/5/2023 02:49:55.860,27/5/2023 02:50:16.560
GetOrderList,27/5/2023 03:02:47.090,27/5/2023 03:02:49.990
ModifyOrder,27/5/2023 03:15:38.320,27/5/2023 03:15:58.520
GetOrder,27/5/2023 03:28:29.550,27/5/2023 03:28:31.450
ModifyOrder,27/5/2023 03:41:20.780,27/5/2023 03:41:33.380
ModifyItem,27/5/2023 03:54:12.010,27/5/2023 03:54:12.610
GetItem,27/5/2023 04:07:03.240,27/5/2023 04:07:18.240
ModifyItem,27/5/2023 04:19:54.470,27/5/2023 04:20:13.170
AddItemToOrder,27/5/2023 04:32:45.700,27/5/2023 04:32:50.900
GetItemList,27/5/2023 04:45:36.930,27/5/2023 04:45:44.030
SendNotification,27/5/2023 04:58:28.160,27/5/2023 04:58:29.960
GetOrderList,27/5/2023 05:11:19.390,27/5/2023 05:11:32.290
ModifyItem,27/5/2023 05:24:10.620,27/5/2023 05:24:25.720
GetTrackingData,27/5/2023 05:37:01.850,27/5/2023 05:37:03.750
SendNotification,27/5/2023 05:49:53.080,27/5/2023 05:50:10.080
GetItem,27/5/2023 06:02:44.310,27/5/2023 06:03:05.710
GetItemList,27/5/2023 06:15:35.540,27/5/2023 06:16:02.640
GetPaymentList,27/5/2023 06:28:26.770,27/5/2023 06:28:30.170
GetPaymentList,27/5/2023 06:41:18.000,27/5/2023 06:41:29.400
SetPayment,27/5/2023 06:54:09.230,27/5/2023 06:54:36.930
ModifyOrder,27/5/2023 07:07:00.460,27/5/2023 07:07:24.760
GetOrder,27/5/2023 07:19:51.690,27/5/2023 07:20:06.290
GetOrder,27/5/2023 07:32:42.920,27/5/2023 07:32:58.720
SetDeliveryAddress,27/5/2023 07:45:34.150,27/5/2023 07:46:03.550
GetPaymentMethods,27/5/2023 07:58:25.380,27/5/2023 07:58:40.580
GetTrackingData,27/5/2023 08:11:16.610,27/5/2023 08:11:29.510
GetPaymentMethods,27/5/2023 08:24:07.840,27/5/2023 08:24:16.040
GetItemList,27/5/2023 08:36:59.070,27/5/2023 08:37:28.570
GetPaymentList,27/5/2023 08:49:50.300,27/5/2023 08:50:06.900
GetPaymentList,27/5/2023 09:02:41.530,27/5/2023 09:02:50.230
AddItemToOrder,27/5/2023 09:15:32.760,27/5/2023 09:16:03.160
SetPayment,27/5/2023 09:28:23.990,27/5/2023 09:28:51.090
GetTrackingData,27/5/2023 09:41:15.220,27/5/2023 09:41:36.020
GetOrderList,27/5/2023 09:54:06.450,27/5/2023 09:54:34.950
ModifyOrder,27/5/2023 10:06:57.680,27/5/2023 10:07:19.580
GetPaymentMethods,27/5/2023 10:19:48.910,27/5/2023 10:20:08.810
GetPaymentMethods,27/5/2023 10:32:40.140,27/5/2023 10:32:50.740
GetItem,27/5/2023 10:45:31.370,27/5/2023 10:45:55.470
ModifyOrder,27/5/2023 10:58:22.600,27/5/2023 10:58:24.200
Login,27/5/2023 11:11:13.830,27/5/2023 11:11:24.230
Login,27/5/2023 11:24:05.060,27/5/2023 11:24:28.060
GetTrackingData,27/5/2023 11:36:56.290,27/5/2023 11:37:07.390
GetItemList,27/5/2023 11:49:47.520,27/5/2023 11:50:00.020
GetItem,27/5/2023 12:02:38.750,27/5/2023 12:02:44.450
AddItemToOrder,27/5/2023 12:15:29.980,27/5/2023 12:15:38.680
ModifyItem,27/5/2023 12:28:21.210,27/5/2023 12:28:23.210
GetItem,27/5/2023 12:41:12.440,27/5/2023 12:41:46.440
ModifyItem,27/5/2023 12:54:03.670,27/5/2023 12:54:19.870
GetTrackingData,27/5/2023 13:06:54.900,27/5/2023 13:06:56.600
SetDeliveryAddress,27/5/2023 13:19:46.130,27/5/2023 13:19:46.830
GetPaymentList,27/5/2023 13:32:37.360,27/5/2023 13:32:58.360
ModifyOrder,27/5/2023 13:45:28.590,27/5/2023 13:45:28.990
GetItemList,27/5/2023 13:58:19.820,27/5/2023 13:58:49.320
GetPaymentMethods,27/5/2023 14:11:11.050,27/5/2023 14:11:24.450
GetTrackingData,27/5/2023 14:24:02.280,27/5/2023 14:24:32.980
SetPayment,27/5/2023 14:36:53.510,27/5/2023 14:37:05.710
GetPaymentMethods,27/5/2023 14:49:44.740,27/5/2023 14:50:00.640
GetPaymentMethods,27/5/2023 15:02:35.970,27/5/2023 15:02:41.570
SetDeliveryAddress,27/5/2023 15:15:27.200,27/5/2023 15:15:47.800
AddItemToOrder,27/5/2023 15:28:18.430,27/5/2023 15:28:19.630
GetItem,27/5/2023 15:41:09.660,27/5/2023 15:41:11.160
GetPaymentList,27/5/2023 15:54:00.890,27/5/2023 15:54:22.790
GetItem,27/5/2023 16:06:52.120,27/5/2023 16:06:57.120
GetItemList,27/5/2023 16:19:43.350,27/5/2023 16:19:47.050
GetItem,27/5/2023 16:32:34.580,27/5/2023 16:32:54.380
SetDeliveryAddress,27/5/2023 16:45:25.810,27/5/2023 16:45:34.310
ModifyOrder,27/5/2023 16:58:17.040,27/5/2023 16:58:35.840
GetPaymentList,27/5/2023 17:11:08.270,27/5/2023 17:11:14.570
SetDeliveryAddress,27/5/2023 17:23:59.500,27/5/2023 17:24:25.100
ModifyOrder,27/5/2023 17:36:50.730,27/5/2023 17:37:04.730
SendNotification,27/5/2023 17:49:41.960,27/5/2023 17:49:45.860
SetDeliveryAddress,27/5/2023 18:02:33.190,27/5/2023 18:02:41.590
GetOrderList,27/5/2023 18:15:24.420,27/5/2023 18:15:50.920
SetPayment,27/5/2023 18:28:15.650,27/5/2023 18:28:41.350
ModifyOrder,27/5/2023 18:41:06.880,27/5/2023 18:41:18.580
GetPaymentMethods,27/5/2023 18:53:58.110,27/5/2023 18:54:03.610
SendNotification,27/5/2023 19:06:49.340,27/5/2023 19:07:05.940
GetTrackingData,27/5/2023 19:19:40.570,27/5/2023 19:20:02.170
SetDeliveryAddress,27/5/2023 19:32:31.800,27/5/2023 19:32:33.700
GetOrderList,27/5/2023 19:45:23.030,27/5/2023 19:45:56.530
GetOrder,27/5/2023 19:58:14.260,27/5/2023 19:58:15.960
GetItem,27/5/2023 20:11:05.490,27/5/2023 20:11:14.590
GetPaymentList,27/5/2023 20:23:56.720,27/5/2023 20:24:21.420
SetPayment,27/5/2023 20:36:47.950,27/5/2023 20:36:52.750
SetPayment,27/5/2023 20:49:39.180,27/5/2023 20:49:47.580
GetPaymentList,27/5/2023 21:02:30.410,27/5/2023 21:02:56.910
AddItemToOrder,27/5/2023 21:15:21.640,27/5/2023 21:15:27.740
SendNotification,27/5/2023 21:28:12.870,27/5/2023 21:28:37.070
ModifyOrder,27/5/2023 21:41:04.100,27/5/2023 21:41:11.200
GetPaymentList,27/5/2023 21:53:55.330,27/5/2023 21:54:27.830
GetTrackingData,27/5/2023 22:06:46.560,27/5/2023 22:07:05.160
GetOrder,27/5/2023 22:19:37.790,27/5/2023 22:20:01.890
Login,27/5/2023 22:32:29.020,27/5/2023 22:32:49.920
GetOrderList,27/5/2023 22:45:20.250,27/5/2023 22:45:31.250
SetDeliveryAddress,27/5/2023 22:58:11.480,27/5/2023 22:58:42.680
GetPaymentList,27/5/2023 23:11:02.710,27/5/2023 23:11:34.210
GetTrackingData,27/5/2023 23:23:53.940,27/5/2023 23:24:00.240
GetPaymentMethods,27/5/2023 23:36:45.170,27/5/2023 23:36:47.070
GetItem,27/5/2023 23:49:36.400,27/5/2023 23:49:53.900
SetPayment,28/5/2023 00:02:27.630,28/5/2023 00:02:32.830
SendNotification,28/5/2023 00:15:18.860,28/5/2023 00:15:32.260
GetOrderList,28/5/2023 00:28:10.090,28/5/2023 00:28:39.390
GetPaymentList,28/5/2023 00:41:01.320,28/5/2023 00:41:13.920
GetPaymentMethods,28/5/2023 00:53:52.550,28/5/2023 00:53:57.150
GetPaymentMethods,28/5/2023 01:06:43.780,28/5/2023 01:06:51.680
GetOrder,28/5/2023 01:19:35.010,28/5/2023 01:19:45.010
GetItem,28/5/2023 01:32:26.240,28/5/2023 01:32:27.240
AddItemToOrder,28/5/2023 01:45:17.470,28/5/2023 01:45:21.070
ModifyItem,28/5/2023 01:58:08.700,28/5/2023 01:58:27.500
ModifyItem,28/5/2023 02:10:59.930,28/5/2023 02:11:17.330
